CustomerID,rfm_features,features,prediction,Recency,Frequency,Monetary,RFM_Score,RFM_ScoreGroup,Loyalty
15507.0,"[172.0,46.0,499.0]","[1.7281476607202726,0.21120666721461576,0.06666482118941895]",2,172,46,499.0,7,322,Gold
14078.0,"[102.0,65.0,1053.0]","[1.0248317522876034,0.2984442036728266,0.14067746836163958]",0,102,65,1053.0,7,322,Gold
14672.0,"[235.0,61.0,773.0]","[2.3611319783096745,0.2800784065237296,0.10327035426737645]",2,235,61,773.0,7,322,Gold
14036.0,"[285.0,38.0,630.0]","[2.86350048433301,0.17447507291642173,0.08416600671209207]",2,285,38,630.0,7,322,Gold
14022.0,"[226.0,28.0,440.0]","[2.2707056472254745,0.12856058004367915,0.0587826078624135]",2,226,28,440.0,7,322,Gold
17749.0,"[179.0,35.0,678.0]","[1.7984792515635395,0.16070072505459895,0.09057865484253717]",2,179,35,678.0,7,322,Gold
15092.0,"[216.0,26.0,459.0]","[2.1702319460208073,0.11937768146913065,0.06132094774738136]",2,216,26,459.0,7,322,Gold
16054.0,"[146.0,70.0,794.0]","[1.4669160375881383,0.3214014501091979,0.10607588782444619]",2,146,70,794.0,7,322,Gold
15589.0,"[256.0,29.0,480.0]","[2.5721267508394754,0.1331520293309534,0.06412648130445109]",2,256,29,480.0,7,322,Gold
14013.0,"[111.0,34.0,474.0]","[1.1152580833718038,0.1561092757673247,0.06332490028814546]",0,111,34,474.0,7,322,Gold
14009.0,"[199.0,42.0,703.0]","[1.9994266539728736,0.19284087006551873,0.09391857574381067]",2,199,42,703.0,7,322,Gold
15456.0,"[284.0,60.0,448.0]","[2.853453114212543,0.27548695723645533,0.05985138255082102]",2,284,60,448.0,7,322,Gold
17189.0,"[107.0,61.0,385.0]","[1.075068602889937,0.2800784065237296,0.05143478187961181]",0,107,61,385.0,7,322,Gold
17146.0,"[106.0,35.0,751.0]","[1.0650212327694704,0.16070072505459895,0.10033122387425578]",0,106,35,751.0,7,322,Gold
15104.0,"[197.0,69.0,1033.0]","[1.97933191373194,0.3168100008219236,0.1380055316406208]",2,197,69,1033.0,7,322,Gold
15384.0,"[170.0,41.0,647.0]","[1.708052920479339,0.18824942077824447,0.08643715292495804]",2,170,41,647.0,7,322,Gold
15386.0,"[187.0,31.0,394.0]","[1.878858212527273,0.14233492790550192,0.052637153404070276]",2,187,31,394.0,7,322,Gold
14231.0,"[184.0,50.0,934.0]","[1.848716102165873,0.22957246436371279,0.12477944487157776]",2,184,50,934.0,7,322,Gold
14223.0,"[93.0,60.0,990.0]","[0.9344054212034032,0.27548695723645533,0.13226086769043038]",0,93,60,990.0,7,322,Gold
14222.0,"[178.0,41.0,687.0]","[1.7884318814430726,0.18824942077824447,0.09178102636699563]",2,178,41,687.0,7,322,Gold
14628.0,"[92.0,24.0,676.0]","[0.9243580510829364,0.11019478289458214,0.09031146117043529]",0,92,24,676.0,7,322,Gold
17499.0,"[290.0,40.0,628.0]","[2.9137373349353433,0.18365797149097024,0.08389881303999018]",2,290,40,628.0,7,322,Gold
14643.0,"[171.0,31.0,697.0]","[1.7181002905998057,0.14233492790550192,0.09311699472750502]",2,171,31,697.0,7,322,Gold
14176.0,"[298.0,31.0,580.0]","[2.994116295899077,0.14233492790550192,0.07748616490954507]",2,298,31,580.0,7,322,Gold
15402.0,"[149.0,42.0,632.0]","[1.4970581479495384,0.19284087006551873,0.08443320038419394]",2,149,42,632.0,7,322,Gold
15415.0,"[314.0,48.0,580.0]","[3.154874217826544,0.22038956578916427,0.07748616490954507]",2,314,48,580.0,7,322,Gold
14149.0,"[221.0,28.0,447.0]","[2.2204687966231407,0.12856058004367915,0.059717785714770086]",2,221,28,447.0,7,322,Gold
17692.0,"[128.0,46.0,744.0]","[1.2860633754197377,0.21120666721461576,0.09939604602189919]",0,128,46,744.0,7,322,Gold
15433.0,"[214.0,41.0,539.0]","[2.150137205779874,0.18824942077824447,0.07200869463145654]",2,214,41,539.0,7,322,Gold
17695.0,"[132.0,35.0,766.0]","[1.3262528559016045,0.16070072505459895,0.10233517641501988]",0,132,35,766.0,7,322,Gold
17701.0,"[253.0,24.0,424.0]","[2.5419846404780753,0.11019478289458214,0.05664505848559847]",2,253,24,424.0,7,322,Gold
14133.0,"[130.0,28.0,605.0]","[1.3061581156606712,0.12856058004367915,0.08082608581081857]",0,130,28,605.0,7,322,Gold
15448.0,"[313.0,28.0,497.0]","[3.1448268477060775,0.12856058004367915,0.06639762751731706]",2,313,28,497.0,7,322,Gold
14770.0,"[233.0,52.0,881.0]","[2.341037238068741,0.2387553629382613,0.11769881256087794]",2,233,52,881.0,7,322,Gold
13707.0,"[268.0,48.0,813.0]","[2.692695192285076,0.22038956578916427,0.10861422770941405]",2,268,48,813.0,7,322,Gold
17970.0,"[212.0,31.0,586.0]","[2.1300424655389407,0.14233492790550192,0.07828774592585071]",2,212,31,586.0,7,322,Gold
13248.0,"[125.0,26.0,466.0]","[1.2559212650583376,0.11937768146913065,0.062256125599737935]",0,125,26,466.0,7,322,Gold
13243.0,"[204.0,58.0,608.0]","[2.0496635045752067,0.2663040586619068,0.08122687631897138]",2,204,58,608.0,7,322,Gold
13240.0,"[97.0,67.0,670.0]","[0.97459490168527,0.3076271022473751,0.08950988015412965]",0,97,67,670.0,7,322,Gold
18106.0,"[330.0,39.0,437.0]","[3.3156321397540114,0.17906652220369598,0.058381817354260686]",2,330,39,437.0,7,322,Gold
13235.0,"[213.0,58.0,1034.0]","[2.140089835659407,0.2663040586619068,0.13813912847667173]",2,213,58,1034.0,7,322,Gold
18121.0,"[150.0,32.0,676.0]","[1.507105518070005,0.14692637719277618,0.09031146117043529]",2,150,32,676.0,7,322,Gold
16780.0,"[101.0,60.0,432.0]","[1.0147843821671367,0.27548695723645533,0.05771383317400598]",0,101,60,432.0,7,322,Gold
16384.0,"[90.0,33.0,587.0]","[0.9042633108420031,0.15151782648005044,0.07842134276190166]",0,90,33,587.0,7,322,Gold
13221.0,"[241.0,66.0,855.0]","[2.4214161990324747,0.3030356529601009,0.11422529482355351]",2,241,66,855.0,7,322,Gold
16419.0,"[113.0,51.0,979.0]","[1.1353528236127373,0.23416391365098704,0.13079130249387005]",0,113,51,979.0,7,322,Gold
16769.0,"[261.0,40.0,384.0]","[2.622363601441809,0.18365797149097024,0.051301185043560876]",2,261,40,384.0,7,322,Gold
13192.0,"[96.0,63.0,922.0]","[0.9645475315648033,0.28926130509827813,0.12317628283896648]",0,96,63,922.0,7,322,Gold
18143.0,"[117.0,61.0,1007.0]","[1.175542304094604,0.2800784065237296,0.13453201390329636]",0,117,61,1007.0,7,322,Gold
13166.0,"[284.0,41.0,424.0]","[2.853453114212543,0.18824942077824447,0.05664505848559847]",2,284,41,424.0,7,322,Gold
16763.0,"[199.0,23.0,614.0]","[1.9994266539728736,0.10560333360730788,0.08202845733527703]",2,199,23,614.0,7,322,Gold
13140.0,"[109.0,46.0,428.0]","[1.0951633431308705,0.21120666721461576,0.05717944582980223]",0,109,46,428.0,7,322,Gold
16449.0,"[198.0,40.0,712.0]","[1.9893792838524067,0.18365797149097024,0.09512094726826913]",2,198,40,712.0,7,322,Gold
16795.0,"[366.0,66.0,421.0]","[3.6773374640908125,0.3030356529601009,0.056244267977445646]",2,366,66,421.0,7,322,Gold
13249.0,"[93.0,23.0,710.0]","[0.9344054212034032,0.10560333360730788,0.09485375359616724]",0,93,23,710.0,7,322,Gold
14803.0,"[163.0,44.0,841.0]","[1.6377213296360722,0.20202376864006724,0.11235493911884036]",2,163,44,841.0,7,322,Gold
13253.0,"[157.0,36.0,1029.0]","[1.577437108913272,0.1652921743418732,0.13747114429641705]",2,157,36,1029.0,7,322,Gold
16838.0,"[198.0,25.0,592.0]","[1.9893792838524067,0.11478623218185639,0.07908932694215635]",2,198,25,592.0,7,322,Gold
16250.0,"[262.0,24.0,392.0]","[2.6324109715622757,0.11019478289458214,0.052369959731968396]",2,262,24,392.0,7,322,Gold
14778.0,"[128.0,35.0,730.0]","[1.2860633754197377,0.16070072505459895,0.09752569031718604]",0,128,35,730.0,7,322,Gold
16834.0,"[228.0,24.0,411.0]","[2.290800387466408,0.11019478289458214,0.05490829961693625]",2,228,24,411.0,7,322,Gold
18062.0,"[174.0,27.0,725.0]","[1.7482424009612059,0.12396913075640491,0.09685770613693134]",2,174,27,725.0,7,322,Gold
18071.0,"[258.0,25.0,456.0]","[2.5922214910804087,0.11478623218185639,0.06092015723922854]",2,258,25,456.0,7,322,Gold
16272.0,"[117.0,25.0,417.0]","[1.175542304094604,0.11478623218185639,0.055709880633241886]",0,117,25,417.0,7,322,Gold
16275.0,"[197.0,33.0,563.0]","[1.97933191373194,0.15151782648005044,0.0752150186966791]",2,197,33,563.0,7,322,Gold
18151.0,"[135.0,38.0,654.0]","[1.3563949662630046,0.17447507291642173,0.08737233077731461]",0,135,38,654.0,7,322,Gold
16820.0,"[96.0,26.0,497.0]","[0.9645475315648033,0.11937768146913065,0.06639762751731706]",0,96,26,497.0,7,322,Gold
16278.0,"[101.0,23.0,569.0]","[1.0147843821671367,0.10560333360730788,0.07601659971298473]",0,101,23,569.0,7,322,Gold
16816.0,"[104.0,28.0,420.0]","[1.0449264925285369,0.12856058004367915,0.05611067114139471]",0,104,28,420.0,7,322,Gold
17375.0,"[200.0,69.0,406.0]","[2.00947402409334,0.3168100008219236,0.05424031543668155]",2,200,69,406.0,7,322,Gold
13294.0,"[190.0,54.0,882.0]","[1.9090003228886732,0.24793826151280982,0.11783240939692889]",2,190,54,882.0,7,322,Gold
18085.0,"[331.0,29.0,690.0]","[3.325679509874478,0.1331520293309534,0.09218181687514845]",2,331,29,690.0,7,322,Gold
14779.0,"[281.0,41.0,390.0]","[2.823311003851143,0.18824942077824447,0.052102766059866516]",2,281,41,390.0,7,322,Gold
16306.0,"[214.0,41.0,634.0]","[2.150137205779874,0.18824942077824447,0.08470039405629583]",2,214,41,634.0,7,322,Gold
16309.0,"[107.0,42.0,708.0]","[1.075068602889937,0.19284087006551873,0.09458655992406537]",0,107,42,708.0,7,322,Gold
17374.0,"[219.0,28.0,499.0]","[2.2003740563822074,0.12856058004367915,0.06666482118941895]",2,219,28,499.0,7,322,Gold
13122.0,"[95.0,55.0,929.0]","[0.9545001614443366,0.2525297108000841,0.12411146069132306]",0,95,55,929.0,7,322,Gold
18159.0,"[302.0,23.0,536.0]","[3.034305776380944,0.10560333360730788,0.07160790412330373]",2,302,23,536.0,7,322,Gold
13116.0,"[139.0,30.0,508.0]","[1.3965844467448714,0.13774347861822767,0.06786719271387741]",2,139,30,508.0,7,322,Gold
17392.0,"[307.0,62.0,463.0]","[3.084542626983277,0.28466985581100385,0.06185533509158512]",2,307,62,463.0,7,322,Gold
14920.0,"[213.0,57.0,983.0]","[2.140089835659407,0.2617126093746326,0.1313256898380738]",2,213,57,983.0,7,322,Gold
17398.0,"[115.0,38.0,658.0]","[1.1554475638536705,0.17447507291642173,0.08790671812151837]",0,115,38,658.0,7,322,Gold
12945.0,"[289.0,23.0,469.0]","[2.9036899648148764,0.10560333360730788,0.06265691610789076]",2,289,23,469.0,7,322,Gold
12924.0,"[89.0,30.0,934.0]","[0.8942159407215363,0.13774347861822767,0.12477944487157776]",0,89,30,934.0,7,322,Gold
12922.0,"[162.0,28.0,406.0]","[1.6276739595156056,0.12856058004367915,0.05424031543668155]",2,162,28,406.0,7,322,Gold
16614.0,"[183.0,26.0,510.0]","[1.8386687320454063,0.11937768146913065,0.0681343863859793]",2,183,26,510.0,7,322,Gold
14867.0,"[186.0,36.0,712.0]","[1.8688108424068064,0.1652921743418732,0.09512094726826913]",2,186,36,712.0,7,322,Gold
16572.0,"[128.0,57.0,1015.0]","[1.2860633754197377,0.2617126093746326,0.13560078859170388]",0,128,57,1015.0,7,322,Gold
14896.0,"[205.0,43.0,471.0]","[2.0597108746956736,0.19743231935279298,0.06292410977999263]",2,205,43,471.0,7,322,Gold
14891.0,"[149.0,33.0,564.0]","[1.4970581479495384,0.15151782648005044,0.07534861553273003]",2,149,33,564.0,7,322,Gold
12878.0,"[237.0,47.0,860.0]","[2.381226718550608,0.21579811650189,0.11489327900380822]",2,237,47,860.0,7,322,Gold
14873.0,"[211.0,28.0,524.0]","[2.119995095418474,0.12856058004367915,0.07000474209069245]",2,211,28,524.0,7,322,Gold
12872.0,"[327.0,66.0,604.0]","[3.2854900293926113,0.3030356529601009,0.08069248897476763]",2,327,66,604.0,7,322,Gold
16643.0,"[246.0,27.0,490.0]","[2.4716530496348086,0.12396913075640491,0.0654624496649605]",2,246,27,490.0,7,322,Gold
16644.0,"[178.0,62.0,844.0]","[1.7884318814430726,0.28466985581100385,0.11275572962699318]",2,178,62,844.0,7,322,Gold
16654.0,"[142.0,29.0,604.0]","[1.4267265571062715,0.1331520293309534,0.08069248897476763]",2,142,29,604.0,7,322,Gold
12833.0,"[146.0,24.0,419.0]","[1.4669160375881383,0.11019478289458214,0.055977074305343766]",2,146,24,419.0,7,322,Gold
18248.0,"[123.0,47.0,811.0]","[1.2358265248174043,0.21579811650189,0.10834703403731216]",0,123,47,811.0,7,322,Gold
13339.0,"[201.0,54.0,866.0]","[2.019521394213807,0.24793826151280982,0.11569486002011385]",2,201,54,866.0,7,322,Gold
16718.0,"[370.0,45.0,628.0]","[3.717526944572679,0.2066152179273415,0.08389881303999018]",2,370,45,628.0,7,322,Gold
12982.0,"[243.0,28.0,389.0]","[2.4415109392734085,0.12856058004367915,0.05196916922381557]",2,243,28,389.0,7,322,Gold
14958.0,"[148.0,42.0,504.0]","[1.4870107778290718,0.19284087006551873,0.06733280536967365]",2,148,42,504.0,7,322,Gold
17431.0,"[314.0,43.0,402.0]","[3.154874217826544,0.19743231935279298,0.05370592809247779]",2,314,43,402.0,7,322,Gold
16475.0,"[89.0,28.0,546.0]","[0.8942159407215363,0.12856058004367915,0.07294387248381312]",0,89,28,546.0,7,322,Gold
18176.0,"[359.0,30.0,477.0]","[3.6070058732475454,0.13774347861822767,0.06372569079629828]",2,359,30,477.0,7,322,Gold
16484.0,"[174.0,25.0,408.0]","[1.7482424009612059,0.11478623218185639,0.05450750910878343]",2,174,25,408.0,7,322,Gold
16494.0,"[297.0,50.0,828.0]","[2.98406892577861,0.22957246436371279,0.11061818025017814]",2,297,50,828.0,7,322,Gold
18183.0,"[228.0,37.0,637.0]","[2.290800387466408,0.16988362362914747,0.08510118456444864]",2,228,37,637.0,7,322,Gold
13044.0,"[292.0,33.0,568.0]","[2.9338320751762765,0.15151782648005044,0.0758830028769338]",2,292,33,568.0,7,322,Gold
16567.0,"[195.0,35.0,865.0]","[1.9592371734910066,0.16070072505459895,0.11556126318406292]",2,195,35,865.0,7,322,Gold
17429.0,"[129.0,39.0,526.0]","[1.2961107455402043,0.17906652220369598,0.07027193576279432]",0,129,39,526.0,7,322,Gold
13005.0,"[174.0,26.0,514.0]","[1.7482424009612059,0.11937768146913065,0.06866877373018304]",2,174,26,514.0,7,322,Gold
13000.0,"[107.0,31.0,537.0]","[1.075068602889937,0.14233492790550192,0.07174150095935466]",0,107,31,537.0,7,322,Gold
16529.0,"[191.0,30.0,458.0]","[1.9190476930091398,0.13774347861822767,0.06118735091133042]",2,191,30,458.0,7,322,Gold
16536.0,"[111.0,55.0,556.0]","[1.1152580833718038,0.2525297108000841,0.07427984084432251]",0,111,55,556.0,7,322,Gold
16546.0,"[291.0,25.0,786.0]","[2.92378470505581,0.11478623218185639,0.10500711313603867]",2,291,25,786.0,7,322,Gold
16551.0,"[96.0,32.0,920.0]","[0.9645475315648033,0.14692637719277618,0.1229090891668646]",0,96,32,920.0,7,322,Gold
16723.0,"[92.0,43.0,592.0]","[0.9243580510829364,0.19743231935279298,0.07908932694215635]",0,92,43,592.0,7,322,Gold
12999.0,"[197.0,28.0,460.0]","[1.97933191373194,0.12856058004367915,0.0614545445834323]",2,197,28,460.0,7,322,Gold
13037.0,"[139.0,48.0,890.0]","[1.3965844467448714,0.22038956578916427,0.11890118408533641]",0,139,48,890.0,7,322,Gold
16230.0,"[190.0,35.0,550.0]","[1.9090003228886732,0.16070072505459895,0.07347825982801688]",2,190,35,550.0,7,322,Gold
17298.0,"[102.0,30.0,504.0]","[1.0248317522876034,0.13774347861822767,0.06733280536967365]",0,102,30,504.0,7,322,Gold
16859.0,"[145.0,52.0,749.0]","[1.4568686674676716,0.2387553629382613,0.1000640302021539]",2,145,52,749.0,7,322,Gold
13372.0,"[90.0,23.0,381.0]","[0.9042633108420031,0.10560333360730788,0.05090039453540806]",0,90,23,381.0,7,322,Gold
16141.0,"[89.0,30.0,624.0]","[0.8942159407215363,0.13774347861822767,0.08336442569578642]",0,89,30,624.0,7,322,Gold
13375.0,"[89.0,37.0,783.0]","[0.8942159407215363,0.16988362362914747,0.10460632262788586]",0,89,37,783.0,7,322,Gold
16142.0,"[250.0,37.0,540.0]","[2.511842530116675,0.16988362362914747,0.07214229146750749]",2,250,37,540.0,7,322,Gold
16116.0,"[212.0,34.0,617.0]","[2.1300424655389407,0.1561092757673247,0.08242924784342985]",2,212,34,617.0,7,322,Gold
13485.0,"[234.0,23.0,458.0]","[2.351084608189208,0.10560333360730788,0.06118735091133042]",2,234,23,458.0,7,322,Gold
13388.0,"[132.0,35.0,679.0]","[1.3262528559016045,0.16070072505459895,0.09071225167858811]",0,132,35,679.0,7,322,Gold
13376.0,"[100.0,53.0,1029.0]","[1.00473701204667,0.24334681222553556,0.13747114429641705]",0,100,53,1029.0,7,322,Gold
16175.0,"[95.0,58.0,1043.0]","[0.9545001614443366,0.2663040586619068,0.1393415000011302]",0,95,58,1043.0,7,322,Gold
16084.0,"[300.0,38.0,439.0]","[3.01421103614001,0.17447507291642173,0.058649011026362566]",2,300,38,439.0,7,322,Gold
13385.0,"[330.0,35.0,538.0]","[3.3156321397540114,0.16070072505459895,0.0718750977954056]",2,330,35,538.0,7,322,Gold
16174.0,"[127.0,23.0,1013.0]","[1.276016005299271,0.10560333360730788,0.135333594919602]",0,127,23,1013.0,7,322,Gold
13402.0,"[128.0,39.0,619.0]","[1.2860633754197377,0.17906652220369598,0.08269644151553172]",0,128,39,619.0,7,322,Gold
16146.0,"[158.0,29.0,735.0]","[1.5874844790337388,0.1331520293309534,0.09819367449744074]",2,158,29,735.0,7,322,Gold
16092.0,"[115.0,51.0,818.0]","[1.1554475638536705,0.23416391365098704,0.10928221188966875]",0,115,51,818.0,7,322,Gold
16211.0,"[89.0,23.0,553.0]","[0.8942159407215363,0.10560333360730788,0.0738790503361697]",0,89,23,553.0,7,322,Gold
13370.0,"[372.0,39.0,759.0]","[3.737621684813613,0.17906652220369598,0.1013999985626633]",2,372,39,759.0,7,322,Gold
13368.0,"[257.0,29.0,626.0]","[2.5821741209599423,0.1331520293309534,0.08363161936788831]",2,257,29,626.0,7,322,Gold
13358.0,"[269.0,29.0,442.0]","[2.7027425624055423,0.1331520293309534,0.05904980153451538]",2,269,29,442.0,7,322,Gold
13341.0,"[261.0,42.0,779.0]","[2.622363601441809,0.19284087006551873,0.1040719352836821]",2,261,42,779.0,7,322,Gold
16072.0,"[289.0,23.0,587.0]","[2.9036899648148764,0.10560333360730788,0.07842134276190166]",2,289,23,587.0,7,322,Gold
17454.0,"[193.0,61.0,528.0]","[1.9391424332500733,0.2800784065237296,0.07053912943489621]",2,193,61,528.0,7,322,Gold
13355.0,"[123.0,32.0,681.0]","[1.2358265248174043,0.14692637719277618,0.09097944535069]",0,123,32,681.0,7,322,Gold
16216.0,"[268.0,37.0,922.0]","[2.692695192285076,0.16988362362914747,0.12317628283896648]",2,268,37,922.0,7,322,Gold
17990.0,"[237.0,29.0,634.0]","[2.381226718550608,0.1331520293309534,0.08470039405629583]",2,237,29,634.0,7,322,Gold
16214.0,"[171.0,44.0,1066.0]","[1.7181002905998057,0.20202376864006724,0.1424142272303018]",2,171,44,1066.0,7,322,Gold
17980.0,"[166.0,30.0,812.0]","[1.6678634399974723,0.13774347861822767,0.1084806308733631]",2,166,30,812.0,7,322,Gold
13398.0,"[193.0,26.0,460.0]","[1.9391424332500733,0.11937768146913065,0.0614545445834323]",2,193,26,460.0,7,322,Gold
15292.0,"[202.0,25.0,186.0]","[2.0295687643342735,0.11478623218185639,0.024849011505474798]",2,202,25,186.0,8,323,Silver
13649.0,"[257.0,23.0,348.0]","[2.5821741209599423,0.10560333360730788,0.04649169894572704]",2,257,23,348.0,8,323,Silver
16113.0,"[184.0,30.0,164.0]","[1.848716102165873,0.13774347861822767,0.021909881112354125]",2,184,30,164.0,8,323,Silver
15314.0,"[200.0,24.0,329.0]","[2.00947402409334,0.11019478289458214,0.04395335906075919]",2,200,24,329.0,8,323,Silver
17367.0,"[239.0,34.0,172.0]","[2.4013214587915415,0.1561092757673247,0.02297865580076164]",2,239,34,172.0,8,323,Silver
18004.0,"[363.0,40.0,170.0]","[3.6471953537294124,0.18365797149097024,0.02271146212865976]",2,363,40,170.0,8,323,Silver
16721.0,"[263.0,37.0,300.0]","[2.6424583416827425,0.16988362362914747,0.04007905081528194]",2,263,37,300.0,8,323,Silver
13642.0,"[216.0,66.0,357.0]","[2.1702319460208073,0.3030356529601009,0.0476940704701855]",2,216,66,357.0,8,323,Silver
17229.0,"[97.0,47.0,318.0]","[0.97459490168527,0.21579811650189,0.04248379386419885]",0,97,47,318.0,8,323,Silver
13439.0,"[256.0,54.0,291.0]","[2.5721267508394754,0.24793826151280982,0.038876679290823474]",2,256,54,291.0,8,323,Silver
13859.0,"[327.0,28.0,205.0]","[3.2854900293926113,0.12856058004367915,0.027387351390442655]",2,327,28,205.0,8,323,Silver
15325.0,"[104.0,49.0,169.0]","[1.0449264925285369,0.22498101507643853,0.02257786529260882]",0,104,49,169.0,8,323,Silver
13684.0,"[286.0,30.0,65.0]","[2.8735478544534763,0.13774347861822767,0.008683794343311086]",2,286,30,65.0,8,323,Silver
17899.0,"[160.0,32.0,158.0]","[1.607579219274672,0.14692637719277618,0.021108300096048485]",2,160,32,158.0,8,323,Silver
15918.0,"[191.0,40.0,338.0]","[1.9190476930091398,0.18365797149097024,0.04515573058521764]",2,191,40,338.0,8,323,Silver
16965.0,"[227.0,26.0,200.0]","[2.280753017345941,0.11937768146913065,0.026719367210187958]",2,227,26,200.0,8,323,Silver
17194.0,"[274.0,29.0,264.0]","[2.752979413007876,0.1331520293309534,0.035269564717448104]",2,274,29,264.0,8,323,Silver
16893.0,"[367.0,45.0,149.0]","[3.6873848342112794,0.2066152179273415,0.01990592857159003]",2,367,45,149.0,8,323,Silver
17908.0,"[374.0,58.0,245.0]","[3.757716425054546,0.2663040586619068,0.03273122483248025]",2,374,58,245.0,8,323,Silver
15920.0,"[155.0,60.0,170.0]","[1.5573423686723387,0.27548695723645533,0.02271146212865976]",2,155,60,170.0,8,323,Silver
18200.0,"[107.0,32.0,168.0]","[1.075068602889937,0.14692637719277618,0.022444268456557885]",0,107,32,168.0,8,323,Silver
15921.0,"[173.0,25.0,338.0]","[1.7381950308407392,0.11478623218185639,0.04515573058521764]",2,173,25,338.0,8,323,Silver
17912.0,"[311.0,38.0,314.0]","[3.1247321074651437,0.17447507291642173,0.04194940651999509]",2,311,38,314.0,8,323,Silver
13584.0,"[307.0,24.0,143.0]","[3.084542626983277,0.11019478289458214,0.01910434755528439]",2,307,24,143.0,8,323,Silver
16897.0,"[300.0,37.0,295.0]","[3.01421103614001,0.16988362362914747,0.039411066635027234]",2,300,37,295.0,8,323,Silver
18212.0,"[327.0,43.0,254.0]","[3.2854900293926113,0.19743231935279298,0.033933596356938704]",2,327,43,254.0,8,323,Silver
15326.0,"[334.0,29.0,313.0]","[3.355821620235878,0.1331520293309534,0.041815809683944154]",2,334,29,313.0,8,323,Silver
16727.0,"[365.0,46.0,275.0]","[3.6672900939703457,0.21120666721461576,0.03673912991400844]",2,365,46,275.0,8,323,Silver
17935.0,"[139.0,29.0,146.0]","[1.3965844467448714,0.1331520293309534,0.01950513806343721]",2,139,29,146.0,8,323,Silver
17248.0,"[121.0,69.0,323.0]","[1.2157317845764708,0.3168100008219236,0.04315177804445355]",0,121,69,323.0,8,323,Silver
17604.0,"[218.0,63.0,311.0]","[2.190326686261741,0.28926130509827813,0.041548616011842274]",2,218,63,311.0,8,323,Silver
17267.0,"[128.0,38.0,319.0]","[1.2860633754197377,0.17447507291642173,0.042617390700249794]",0,128,38,319.0,8,323,Silver
16625.0,"[275.0,23.0,338.0]","[2.7630267831283426,0.10560333360730788,0.04515573058521764]",2,275,23,338.0,8,323,Silver
17303.0,"[362.0,53.0,256.0]","[3.6371479836089455,0.24334681222553556,0.034200790029040584]",2,362,53,256.0,8,323,Silver
17960.0,"[172.0,26.0,73.0]","[1.7281476607202726,0.11937768146913065,0.009752569031718604]",2,172,26,73.0,8,323,Silver
17551.0,"[360.0,43.0,310.0]","[3.6170532433680123,0.19743231935279298,0.04141501917579133]",2,360,43,310.0,8,323,Silver
17550.0,"[198.0,42.0,271.0]","[1.9893792838524067,0.19284087006551873,0.03620474256980468]",2,198,42,271.0,8,323,Silver
15213.0,"[319.0,24.0,333.0]","[3.2051110684288777,0.11019478289458214,0.04448774640496295]",2,319,24,333.0,8,323,Silver
17962.0,"[143.0,35.0,106.0]","[1.4367739272267381,0.16070072505459895,0.014161264621399617]",2,143,35,106.0,8,323,Silver
17542.0,"[270.0,25.0,174.0]","[2.712789932526009,0.11478623218185639,0.02324584947286352]",2,270,25,174.0,8,323,Silver
17972.0,"[242.0,31.0,137.0]","[2.4314635691529416,0.14233492790550192,0.01830276653897875]",2,242,31,137.0,8,323,Silver
12851.0,"[97.0,50.0,134.0]","[0.97459490168527,0.22957246436371279,0.017901976030825932]",0,97,50,134.0,8,323,Silver
17967.0,"[372.0,48.0,128.0]","[3.737621684813613,0.22038956578916427,0.017100395014520292]",2,372,48,128.0,8,323,Silver
12845.0,"[268.0,27.0,356.0]","[2.692695192285076,0.12396913075640491,0.04756047363413456]",2,268,27,356.0,8,323,Silver
14512.0,"[188.0,23.0,278.0]","[1.8889055826477397,0.10560333360730788,0.03713992042216126]",2,188,23,278.0,8,323,Silver
15167.0,"[321.0,41.0,164.0]","[3.225205808669811,0.18824942077824447,0.021909881112354125]",2,321,41,164.0,8,323,Silver
14549.0,"[312.0,56.0,296.0]","[3.1347794775856106,0.2571211600873583,0.03954466347107818]",2,312,56,296.0,8,323,Silver
14823.0,"[181.0,70.0,329.0]","[1.8185739918044728,0.3214014501091979,0.04395335906075919]",2,181,70,329.0,8,323,Silver
15052.0,"[320.0,30.0,219.0]","[3.215158438549344,0.13774347861822767,0.02925770709515581]",2,320,30,219.0,8,323,Silver
16030.0,"[310.0,29.0,334.0]","[3.1146847373446773,0.1331520293309534,0.04462134324101389]",2,310,29,334.0,8,323,Silver
17514.0,"[129.0,40.0,211.0]","[1.2961107455402043,0.18365797149097024,0.028188932406748295]",0,129,40,211.0,8,323,Silver
13474.0,"[237.0,64.0,236.0]","[2.381226718550608,0.29385275438555236,0.03152885330802179]",2,237,64,236.0,8,323,Silver
17984.0,"[146.0,48.0,154.0]","[1.4669160375881383,0.22038956578916427,0.020573912751844725]",2,146,48,154.0,8,323,Silver
14570.0,"[281.0,29.0,218.0]","[2.823311003851143,0.1331520293309534,0.02912411025910487]",2,281,29,218.0,8,323,Silver
14413.0,"[363.0,23.0,125.0]","[3.6471953537294124,0.10560333360730788,0.016699604506367472]",2,363,23,125.0,8,323,Silver
13570.0,"[244.0,27.0,240.0]","[2.451558309393875,0.12396913075640491,0.032063240652225544]",2,244,27,240.0,8,323,Silver
17582.0,"[237.0,29.0,176.0]","[2.381226718550608,0.1331520293309534,0.0235130431449654]",2,237,29,176.0,8,323,Silver
